Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132431760,First,HOOK_END,,20260615132431876
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132434061,Fries,HOOK_START,,20260615132434061
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132434061,Fries,HOOK_END,,20260615132434273
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132436364,Medium Coke,HOOK_START,,20260615132436364
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132436364,Medium Coke,HOOK_END,,20260615132436570
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132438668,Take Out Total,HOOK_START,,20260615132438668
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132438668,Take Out Total,HOOK_END,,20260615132439042
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132440967,Exact Cash,HOOK_START,,20260615132440967
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132440967,Exact Cash,HOOK_END,,20260615132441780
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132503591,First,HOOK_START,,20260615132503591
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132503591,First,HOOK_END,,20260615132503739
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132505891,Fries,HOOK_START,,20260615132505891
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132505891,Fries,HOOK_END,,20260615132506112
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132508192,Medium Coke,HOOK_START,,20260615132508192
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132508192,Medium Coke,HOOK_END,,20260615132508410
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132510494,Take Out Total,HOOK_START,,20260615132510494
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132510494,Take Out Total,HOOK_END,,20260615132510865
